,price,Volume,day_of_week,week_of_year,month_of_year,quarter_of_year,semester_of_year,lag_1_week,Vol_1_month,SMA20,SMA50,RSI,return
2020-08-13,302.6816101074219,1254.0,3,33,8,3,2,296.08599853515625,7940.0,297.42474670410155,295.60300537109373,88.60113247931508,-0.002429286862036917
2020-08-14,301.47930908203125,1998.0,4,33,8,3,2,298.7065124511719,2156.0,297.5345764160156,295.62369140625,86.779763767209,-0.003972164099972697
2020-08-17,301.83489990234375,890.0,0,34,8,3,2,299.4501953125,2834.0,297.5763214111328,295.6449035644531,78.99353675967933,0.001179486649996786
2020-08-18,300.8251037597656,780.0,1,34,8,3,2,301.8345031738281,2512.0,297.4735168457031,295.68609741210935,71.44477655960206,-0.0033455247981755143
2020-08-19,302.5423889160156,1924.0,2,34,8,3,2,303.418701171875,2932.0,297.62220611572263,295.7769451904297,76.07315020276991,0.0057085832757541866
2020-08-20,301.2066955566406,1402.0,3,34,8,3,2,302.6816101074219,2218.0,297.70006103515624,296.066962890625,68.70169791511093,-0.004414896584113981
2020-08-21,303.0802917480469,1324.0,4,34,8,3,2,301.47930908203125,4144.0,298.13348999023435,296.418564453125,66.89560374787214,0.0062203006076733125
2020-08-24,305.9103088378906,1659.0,0,35,8,3,2,301.83489990234375,17756.0,298.81750030517577,296.85697082519533,71.49090658052097,0.009337516053984585
2020-08-25,306.07958984375,19480.0,1,35,8,3,2,300.8251037597656,1922.0,299.4059997558594,297.1009844970703,66.56315414712907,0.0005533680983240696
2020-08-26,308.4075927734375,2366.0,2,35,8,3,2,302.5423889160156,41256.0,300.14349365234375,297.3573583984375,68.39744311148124,0.007605874442251803
2020-08-27,310.4241943359375,17734.0,3,35,8,3,2,301.2066955566406,26687.0,301.1206283569336,297.67945251464846,76.09009968799938,0.006538754588903517
2020-08-28,307.9173889160156,1660.0,4,35,8,3,2,303.0802917480469,19430.0,302.01649780273436,297.90180236816406,69.94118681268822,-0.008075418944984203
2020-08-31,306.8146057128906,1949.0,0,36,8,3,2,305.9103088378906,3852.0,302.5502334594727,298.17564453125,64.74170065064948,-0.003581425547310668
2020-09-01,307.8164978027344,1551.0,1,36,9,3,2,306.07958984375,2241.0,303.13057403564454,298.4154327392578,70.70670368843865,0.003265464131069651
2020-09-02,313.28179931640625,1495.0,2,36,9,3,2,308.4075927734375,17709.0,303.98990936279296,298.91495849609373,76.02865667755913,0.0177550636586552
2020-09-03,307.54669189453125,2702.0,3,36,9,3,2,310.4241943359375,1390.0,304.56294403076174,299.2958923339844,62.66510437559363,-0.018306545207507186
2020-09-04,301.095703125,4450.0,4,36,9,3,2,307.9173889160156,1229.0,304.6824035644531,299.5545623779297,46.648422159345664,-0.020975640250890826
2020-09-07,305.3857116699219,1842.0,0,37,9,3,2,306.8146057128906,2216.0,304.9791793823242,299.89103454589844,49.155694128464155,0.014247989926116311
2020-09-08,300.00909423828125,2113.0,1,37,9,3,2,307.8164978027344,1480.0,304.8879089355469,300.07621826171874,41.632467630801855,-0.017605988840276754
2020-09-09,303.2987976074219,1689.0,2,37,9,3,2,313.28179931640625,3033.0,304.88191375732424,300.2936761474609,43.13994343285992,0.01096534549225292
2020-09-10,302.1025085449219,78693.0,3,37,9,3,2,307.54669189453125,1254.0,304.8529586791992,300.39317443847654,38.573977404813526,-0.003944259166000497
2020-09-11,300.14019775390625,7775.0,4,37,9,3,2,301.095703125,1998.0,304.78600311279297,300.4949743652344,39.159501148950035,-0.006495513064314173
2020-09-14,302.6199951171875,20352.0,0,38,9,3,2,305.3857116699219,890.0,304.8252578735352,300.56694396972654,44.36935036291224,0.008262130103994014
2020-09-15,305.13848876953125,4463.0,1,38,9,3,2,300.00909423828125,780.0,305.0409271240234,300.6950360107422,46.54580752126175,0.008322297577754156
2020-09-16,306.1430969238281,17626.0,2,38,9,3,2,303.2987976074219,1924.0,305.22096252441406,300.9243182373047,39.59491882630189,0.0032923023193434098
2020-09-17,302.30828857421875,1682.0,3,38,9,3,2,302.1025085449219,1402.0,305.27604217529296,301.0936578369141,41.916948734321466,-0.012526195717434407
2020-09-18,299.31878662109375,2122.0,4,38,9,3,2,300.14019775390625,1324.0,305.0879669189453,301.1464556884766,46.93022598631766,-0.009888918253695422
2020-09-21,293.19580078125,6013.0,0,39,9,3,2,302.6199951171875,1659.0,304.4522415161133,300.98227355957033,30.195182851912705,-0.020456403385046507
2020-09-22,296.7536926269531,1635.0,1,39,9,3,2,305.13848876953125,19480.0,303.98594665527344,301.0024871826172,44.37878553143143,0.012134866311941606
2020-09-23,299.322998046875,1249.0,2,39,9,3,2,306.1430969238281,2366.0,303.53171691894534,300.98405090332034,42.95969573201244,0.008658040266247724
2020-09-24,295.7518005371094,2794.0,3,39,9,3,2,302.30828857421875,17734.0,302.79809722900393,300.92494506835936,39.62672148569674,-0.011930915877056525
2020-09-25,297.8476867675781,2259.0,4,39,9,3,2,299.31878662109375,1660.0,302.294612121582,300.89624450683596,46.27167013256439,0.007086638954225899
2020-09-28,304.0474853515625,3359.0,0,40,9,3,2,293.19580078125,1949.0,302.1562561035156,300.9571942138672,52.07095876146253,0.020815332330656355
2020-09-29,301.5205078125,1126.0,1,40,9,3,2,296.7536926269531,1551.0,301.8414566040039,300.92998046875,44.752436681686596,-0.008311127902079551
2020-09-30,303.3291015625,1307.0,2,40,9,3,2,299.322998046875,1495.0,301.3438217163086,301.0051904296875,46.01156619418576,0.005998244574212164
2020-10-01,304.0939025878906,3334.0,3,40,10,4,2,295.7518005371094,2702.0,301.1711822509766,301.0940765380859,52.77209512989443,0.0025213572369120474
2020-10-02,302.88330078125,4585.0,4,40,10,4,2,297.8476867675781,4450.0,301.26056213378905,301.26350830078127,55.85728527499684,-0.0039810130895036044
2020-10-05,304.7113037109375,2063.0,0,41,10,4,2,304.0474853515625,1842.0,301.22684173583986,301.51313232421876,72.03244551153296,0.0060353374549617644
2020-10-06,305.67041015625,1307.0,1,41,10,4,2,301.5205078125,2113.0,301.5099075317383,301.7403485107422,68.94411226563238,0.0031475906329432313
2020-10-07,306.3407897949219,1822.0,2,41,10,4,2,303.3291015625,1689.0,301.6620071411133,301.99401000976565,66.21834918548214,0.0021931453500168008
2020-10-08,308.4100036621094,3400.0,3,41,10,4,2,304.0939025878906,78693.0,301.97738189697264,302.344580078125,81.4358904400285,0.006754614260062297
2020-10-09,310.026611328125,4222.0,4,41,10,4,2,302.88330078125,7775.0,302.4717025756836,302.7451123046875,80.98319164628703,0.005241748473848951
2020-10-12,314.31219482421875,2730.0,0,42,10,4,2,304.7113037109375,20352.0,303.05631256103516,303.1085583496094,78.93118871494926,0.013823276259204764
2020-10-13,315.3999938964844,4658.0,1,42,10,4,2,305.67041015625,4463.0,303.5693878173828,303.49236450195315,92.57330929473679,0.0034608872648864697
2020-10-14,313.92999267578125,1802.0,2,42,10,4,2,306.3407897949219,17626.0,303.95873260498047,303.8490625,83.20644838121312,-0.004660752216709252
2020-10-15,310.5047912597656,79390.0,3,42,10,4,2,308.4100036621094,1682.0,304.3685577392578,304.1374383544922,67.2127520803904,-0.010910717344401966
2020-10-16,313.36151123046875,1017.0,4,42,10,4,2,310.026611328125,2122.0,305.07069396972656,304.43053833007815,75.84836229715039,0.00920024441205225
2020-10-19,310.2349853515625,741.0,0,43,10,4,2,314.31219482421875,6013.0,305.9226531982422,304.6462341308594,62.80578227057133,-0.009977376821516448
2020-10-20,307.0989074707031,2523.0,1,43,10,4,2,315.3999938964844,1635.0,306.4399139404297,304.7515222167969,53.00810876463761,-0.01010871767832866
2020-10-21,305.48858642578125,1426.0,2,43,10,4,2,313.92999267578125,1249.0,306.748193359375,304.792919921875,48.27377736456957,-0.0052436560526529785
2020-10-22,305.5209045410156,1687.0,3,43,10,4,2,310.5047912597656,2794.0,307.2366485595703,304.8497058105469,43.621496775375896,0.00010579156364731723
2020-10-23,306.8934020996094,3349.0,4,43,10,4,2,313.36151123046875,2259.0,307.6889343261719,304.95798767089843,43.00718019133554,0.004492319635724051
2020-10-26,302.0516052246094,5855.0,0,44,10,4,2,310.2349853515625,3359.0,307.5891403198242,304.96232177734373,23.299248068331806,-0.015776803417326235
2020-10-27,301.88128662109375,19410.0,1,44,10,4,2,307.0989074707031,1126.0,307.60717926025393,304.9834454345703,19.333900992018172,-0.0005638725322746341
2020-10-28,295.5263977050781,24085.0,2,44,10,4,2,305.48858642578125,1307.0,307.2170440673828,304.84312561035154,15.826451011126181,-0.021050953463014666
2020-10-29,297.4112854003906,6263.0,3,44,10,4,2,305.5209045410156,3334.0,306.88291320800784,304.76721740722655,24.21152597792897,0.006378068795037217
2020-10-30,295.3533935546875,7285.0,4,44,10,4,2,306.8934020996094,4585.0,306.5064178466797,304.61267944335935,13.379563203439574,-0.006919346866520848
2020-11-02,299.3908996582031,7223.0,0,45,11,4,2,302.0516052246094,2063.0,306.24039764404296,304.48229125976565,28.73583991095525,0.013670085367643026
2020-11-03,304.4100036621094,4438.0,1,45,11,4,2,301.88128662109375,1307.0,306.17737731933596,304.4488995361328,45.08993154547623,0.016764383986408005
2020-11-04,311.03948974609375,7201.0,2,45,11,4,2,295.5263977050781,1822.0,306.41231231689454,304.50153747558596,58.566024869408295,0.021778147906541978
2020-11-05,313.5828857421875,5330.0,3,45,11,4,2,297.4112854003906,3400.0,306.67095642089845,304.56471130371096,61.54622116121746,0.008177083875008817
2020-11-06,311.7226867675781,8931.0,4,45,11,4,2,295.3533935546875,4222.0,306.7557601928711,304.6408172607422,56.82112468425908,-0.00593208066890083
2020-11-09,322.6893005371094,14548.0,0,46,11,4,2,299.3908996582031,2730.0,307.17461547851565,304.95831115722655,74.85014713361377,0.03518067254985513
2020-11-10,318.3608093261719,5834.0,1,46,11,4,2,304.4100036621094,4658.0,307.32265625,305.1691973876953,68.03703330097807,-0.013413804559781917
2020-11-11,322.7486877441406,6308.0,2,46,11,4,2,311.03948974609375,1802.0,307.76359100341796,305.35853515625,81.13577406266667,0.01378272164609684
2020-11-12,319.8999938964844,8780.0,3,46,11,4,2,313.5828857421875,79390.0,308.2333511352539,305.60560119628906,75.16683173388887,-0.00882635299795409
2020-11-13,319.6199951171875,4283.0,4,46,11,4,2,311.7226867675781,1017.0,308.54627532958983,305.9760870361328,78.28185108465549,-0.0008752697237858209
2020-11-16,324.752197265625,5261.0,0,47,11,4,2,322.6893005371094,741.0,309.27213592529296,306.36341674804686,78.82223515481773,0.016057199883742657
2020-11-17,323.67999267578125,20326.0,1,47,11,4,2,318.3608093261719,2523.0,310.1011901855469,306.8368347167969,74.05791679080964,-0.0033016084228885134
2020-11-18,324.3699951171875,26278.0,2,47,11,4,2,322.7486877441406,1426.0,311.0452606201172,307.25825866699216,69.54064843527726,0.0021317426378508753
2020-11-19,321.3977966308594,5887.0,3,47,11,4,2,319.8999938964844,1687.0,311.8391052246094,307.64416442871095,61.313338463998896,-0.009162988349937673
2020-11-20,321.5,2174.0,4,47,11,4,2,319.6199951171875,3349.0,312.5694351196289,308.0713604736328,64.91331293272546,0.00031799648352293097
2020-11-23,322.1997985839844,3311.0,0,48,11,4,2,324.752197265625,5855.0,313.5768447875977,308.46295654296875,48.912878459269535,0.0021766674462966318
2020-11-24,326.90179443359375,5412.0,1,48,11,4,2,323.67999267578125,19410.0,314.82787017822267,308.89822265625,68.65888765772361,0.014593416477210353
2020-11-25,326.1413879394531,18943.0,2,48,11,4,2,324.3699951171875,24085.0,316.3586196899414,309.2981884765625,58.8077679994676,-0.0023261007039075965
2020-11-26,326.52630615234375,1917.0,3,48,11,4,2,321.3977966308594,6263.0,317.8143707275391,309.782548828125,69.72594750067682,0.0011802188471770059
2020-11-27,326.6534118652344,2799.0,4,48,11,4,2,321.5,7285.0,319.3793716430664,310.3292413330078,71.13020964172225,0.00038926637914227236
2020-11-30,322.9547119140625,11061.0,0,49,11,4,2,322.1997985839844,7223.0,320.55756225585935,310.9244195556641,44.09092550753833,-0.011323010312526027
2020-12-01,326.1506042480469,4279.0,1,49,12,4,2,326.90179443359375,4438.0,321.64459228515625,311.5123577880859,57.12681015889784,0.009895791007485943
2020-12-02,324.52459716796875,2721.0,2,49,12,4,2,326.1413879394531,7201.0,322.31884765625,312.0163897705078,50.423121510876214,-0.004985448620666966
2020-12-03,324.5763854980469,19702.0,3,49,12,4,2,326.52630615234375,5330.0,322.86852264404297,312.59288146972654,60.354508400437425,0.00015958214116906788
2020-12-04,326.4112854003906,49365.0,4,49,12,4,2,326.6534118652344,8931.0,323.6029525756836,313.1641534423828,64.37602616990068,0.005653214418319896
2020-12-07,326.4010009765625,3572.0,0,50,12,4,2,322.9547119140625,14548.0,323.7885375976563,313.6112237548828,62.81479633535829,-3.1507562048616045e-05
2020-12-08,327.5273132324219,5949.0,1,50,12,4,2,326.1506042480469,5834.0,324.2468627929687,314.13135986328126,52.4403224078197,0.0034507009858717463
2020-12-09,328.1419982910156,5035.0,2,50,12,4,2,324.52459716796875,6308.0,324.5165283203125,314.62761779785154,57.89469881259183,0.0018767444233194208
2020-12-10,326.1883850097656,5054.0,3,50,12,4,2,324.5763854980469,8780.0,324.83094787597656,315.06950744628904,48.81341983270216,-0.0059535606274860875
2020-12-11,323.96148681640625,4290.0,4,50,12,4,2,326.4112854003906,4283.0,325.0480224609375,315.4910711669922,41.76231184593173,-0.006827030929665745
2020-12-14,325.7091064453125,5674.0,0,51,12,4,2,326.4010009765625,5261.0,325.0958679199219,315.91102722167966,59.57184611403579,0.005394528979602686
2020-12-15,325.3138122558594,2665.0,1,51,12,4,2,327.5273132324219,20326.0,325.1775588989258,316.30389526367185,46.38921663646707,-0.0012136418099182311
2020-12-16,327.5903015136719,2706.0,2,51,12,4,2,328.1419982910156,26278.0,325.33857421875,316.72888549804685,62.525466882454594,0.006997825398271207
2020-12-17,327.58990478515625,1403.0,3,51,12,4,2,326.1883850097656,5887.0,325.64817962646487,317.1124835205078,62.36417772902909,-1.211050857707896e-06
2020-12-18,327.0151062011719,8776.0,4,51,12,4,2,323.96148681640625,2174.0,325.92393493652344,317.45225341796873,52.76312996458456,-0.0017546285022468355
2020-12-21,322.9291076660156,5351.0,0,52,12,4,2,325.7091064453125,3311.0,325.960400390625,317.62459167480466,38.428646694698216,-0.012494831149000962
2020-12-22,326.2184143066406,3174.0,1,52,12,4,2,325.3138122558594,5412.0,325.92623138427734,317.8409600830078,46.18732510053941,0.010185847489557753
2020-12-23,326.5101013183594,21529.0,2,52,12,4,2,327.5903015136719,18943.0,325.94466705322264,318.0925622558594,45.15530493837451,0.0008941463722662579
2020-12-24,327.8139953613281,1389.0,3,52,12,4,2,327.58990478515625,1917.0,326.00905151367186,318.4387463378906,55.01967613533563,0.003993426352520091
2020-12-28,329.6741027832031,4408.0,0,53,12,4,2,327.0151062011719,2799.0,326.1600860595703,318.76499816894534,68.0486643153423,0.005674277023544283
2020-12-29,329.85650634765625,2771.0,1,53,12,4,2,322.9291076660156,11061.0,326.50517578125,319.15742858886716,64.54169199030997,0.0005532844797733194
2020-12-30,329.08428955078125,2401.0,2,53,12,4,2,326.2184143066406,4279.0,326.65186004638673,319.5971362304688,62.879689764091445,-0.002341068864838758
2020-12-31,328.6885070800781,1449.0,3,53,12,4,2,326.5101013183594,2721.0,326.8600555419922,320.0611346435547,54.30446307247709,-0.0012026781079199633
2021-01-04,327.29010009765625,5961.0,0,1,1,1,1,327.8139953613281,19702.0,326.99574127197263,320.4965185546875,48.94096391256916,-0.0042545052604506806
2021-01-05,327.6839904785156,3334.0,1,1,1,1,1,329.6741027832031,49365.0,327.0593765258789,320.91233032226563,52.39336958658193,0.0012034900558919315
2021-01-06,332.5303955078125,7393.0,2,1,1,1,1,329.85650634765625,3572.0,327.36584625244143,321.5219061279297,82.58185983218968,0.014789874299991457
2021-01-07,334.63848876953125,7124.0,3,1,1,1,1,329.08428955078125,5949.0,327.7214050292969,322.17705017089844,81.06376702596933,0.006339550580028774
2021-01-08,337.0273132324219,5482.0,4,1,1,1,1,328.6885070800781,5035.0,328.16567077636716,323.0070684814453,83.6012636012636,0.007138522743377118
2021-01-11,338.3598937988281,19977.0,0,2,1,1,1,327.29010009765625,5054.0,328.7742462158203,323.82604064941404,83.63126751790719,0.003953924545834209
2021-01-12,338.0751953125,2616.0,1,2,1,1,1,327.6839904785156,4290.0,329.479931640625,324.6804766845703,79.78413327649594,-0.0008414073049017867
2021-01-13,338.8756103515625,6172.0,2,2,1,1,1,332.5303955078125,5674.0,330.1382568359375,325.4701708984375,80.63281010307057,0.0023675651161647604
2021-01-14,340.6243896484375,3479.0,3,2,1,1,1,334.63848876953125,2665.0,330.9037857055664,326.19445861816405,86.75688390864484,0.005160534554436547
2021-01-15,337.8829040527344,41278.0,4,2,1,1,1,337.0273132324219,2706.0,331.41841583251954,326.73132690429685,75.47830705012414,-0.008048412500739177
2021-01-18,338.3641052246094,34564.0,0,3,1,1,1,338.3598937988281,1403.0,331.9571258544922,327.2269512939453,82.33026904990582,0.0014241654907758416
2021-01-19,337.918701171875,4042.0,1,3,1,1,1,338.0751953125,8776.0,332.50230560302737,327.75087158203127,79.79036570525062,-0.001316345457029855
2021-01-20,342.4789123535156,18958.0,2,3,1,1,1,338.8756103515625,5351.0,333.4797958374023,328.1466638183594,79.44795639440875,0.013494994996803067
2021-01-21,342.6400146484375,4830.0,3,3,1,1,1,340.6243896484375,3174.0,334.3008758544922,328.6322479248047,76.77044279448161,0.0004704006264641958
2021-01-22,340.033203125,20072.0,4,3,1,1,1,337.8829040527344,21529.0,334.9770309448242,328.9779382324219,59.91212657315775,-0.0076080183632731835
2021-01-25,339.4797058105469,4328.0,0,4,1,1,1,338.3641052246094,1389.0,335.56031646728513,329.3695324707031,53.89266785764296,-0.0016277743154677893
2021-01-26,341.2121887207031,38649.0,1,4,1,1,1,337.918701171875,4408.0,336.13722076416013,329.80137634277344,59.90751075153779,0.005103347506501876
2021-01-27,336.9656066894531,4774.0,2,4,1,1,1,342.4789123535156,2771.0,336.49267578125,330.04564453125,45.04604337274632,-0.012445575426750066
2021-01-28,337.56329345703125,8959.0,3,4,1,1,1,342.6400146484375,2401.0,336.9166259765625,330.323310546875,41.55627912614822,0.0017737322614321815
2021-01-29,330.7618103027344,11693.0,4,4,1,1,1,340.033203125,1449.0,337.0202911376953,330.4511468505859,33.951714291216305,-0.02014876405737709
2021-02-01,334.993408203125,6644.0,0,5,2,1,1,339.4797058105469,5961.0,337.40545654296875,330.7230590820312,43.50211025074744,0.01279348996341989
2021-02-02,342.20001220703125,19291.0,1,5,2,1,1,341.2121887207031,3334.0,338.13125762939455,331.1370593261719,56.546735731952026,0.021512674062937
2021-02-03,342.6651916503906,4180.0,2,5,2,1,1,336.9656066894531,7393.0,338.63799743652345,331.5463671875,50.32562863824921,0.0013593788041068589
2021-02-04,345.6642150878906,2382.0,3,5,2,1,1,337.56329345703125,7124.0,339.1892837524414,331.92161560058594,54.80933398171524,0.008752051596065735
2021-02-05,346.80828857421875,3509.0,4,5,2,1,1,330.7618103027344,5482.0,339.67833251953124,332.33495361328124,61.300016491470245,0.003309782836609987
2021-02-08,348.13250732421875,5076.0,0,6,2,1,1,334.993408203125,19977.0,340.1669631958008,332.76707763671874,64.07008468798043,0.003818301908077304
2021-02-09,347.7323913574219,7489.0,1,6,2,1,1,342.20001220703125,2616.0,340.6498229980469,333.1886572265625,61.08253572384488,-0.0011493209004588278
2021-02-10,346.69879150390625,9567.0,2,6,2,1,1,342.6651916503906,6172.0,341.0409820556641,333.66353881835937,68.5722404875623,-0.0029724002687262496
2021-02-11,348.2795104980469,1593.0,3,6,2,1,1,345.6642150878906,3479.0,341.42373809814455,334.1061169433594,69.70862691965323,0.004559343824891426
2021-02-12,349.4309997558594,2448.0,4,6,2,1,1,346.80828857421875,41278.0,342.00114288330076,334.6042449951172,93.34289341827828,0.0033062216498633834
2021-02-15,352.4613952636719,6348.0,0,7,2,1,1,348.13250732421875,34564.0,342.7060073852539,335.16194519042966,92.94966166479828,0.008672371684051328
2021-02-16,351.4580993652344,20091.0,1,7,2,1,1,347.7323913574219,4042.0,343.3829772949219,335.6628814697266,82.75550065755235,-0.002846541243721079
2021-02-17,350.3399963378906,3415.0,2,7,2,1,1,346.69879150390625,18958.0,343.7760314941406,336.14166137695315,75.95463965191259,-0.0031813266769584736
2021-02-18,348.2908020019531,24431.0,3,7,2,1,1,348.2795104980469,4830.0,344.0585708618164,336.55693115234374,59.49240325398366,-0.005849158980869351
2021-02-19,349.5799865722656,2249.0,4,7,2,1,1,349.4309997558594,20072.0,344.53591003417966,336.9856909179687,59.91285878626609,0.0037014602823339793
