Date,Close_CW8.PA,High_CW8.PA,Low_CW8.PA,Open_CW8.PA,Volume_CW8.PA
2019-08-21,283.4364929199219,283.4364929199219,281.9986877441406,282.0078125,1348
2019-08-22,282.53509521484375,284.2016906738281,281.70001220703125,283.2799987792969,1623
2019-08-23,278.2620849609375,284.5199890136719,278.260009765625,284.20001220703125,9598
2019-08-26,278.5419006347656,279.7901916503906,276.7799987792969,277.593505859375,4643
2019-08-27,279.99371337890625,281.17889404296875,278.1955871582031,278.7156066894531,5565
2019-08-28,280.3630065917969,280.3999938964844,277.77191162109375,279.3597106933594,2176
2019-08-29,284.30621337890625,284.4006042480469,280.32440185546875,280.32440185546875,3137
2019-08-30,285.79681396484375,286.79998779296875,284.87139892578125,284.87139892578125,4868
2019-09-02,286.08099365234375,287.0,285.715087890625,285.8153991699219,4161
2019-09-03,285.33380126953125,286.7851867675781,284.1565856933594,285.9294128417969,1894
2019-09-04,286.83428955078125,288.14990234375,286.1933898925781,287.2298889160156,17087
2019-09-05,290.2244873046875,290.51409912109375,288.48529052734375,289.2467041015625,1893
2019-09-06,290.6133117675781,291.2666015625,289.8143005371094,290.260986328125,1252
2019-09-09,290.6365051269531,291.9283142089844,290.44000244140625,291.92120361328125,2032
2019-09-10,289.29949951171875,290.3380126953125,289.2864990234375,290.00518798828125,2611
2019-09-11,293.1781005859375,293.1781005859375,290.8324890136719,291.114990234375,68677
2019-09-12,293.76190185546875,296.83428955078125,292.010009765625,294.1488952636719,3136
2019-09-13,293.86248779296875,294.2041931152344,293.1499938964844,293.26239013671875,3345
2019-09-16,294.0295104980469,294.322998046875,291.760009765625,292.1427917480469,2185
2019-09-17,293.035400390625,293.9512023925781,292.7417907714844,293.6317138671875,628
2019-09-18,292.6325988769531,293.62969970703125,292.6325988769531,292.9563903808594,17451
2019-09-19,295.17999267578125,295.17999267578125,292.74420166015625,292.74420166015625,3199
2019-09-20,295.4869079589844,295.7123107910156,293.8522033691406,294.28448486328125,1032
2019-09-23,293.8583068847656,294.8599853515625,293.2101135253906,294.6600036621094,1579
2019-09-24,293.8399963378906,295.35699462890625,293.8399963378906,294.8999938964844,1001
2019-09-25,293.0621032714844,293.1000061035156,290.41650390625,292.1499938964844,3896
2019-09-26,293.3399963378906,295.7243957519531,293.3399963378906,293.5846862792969,1806
2019-09-27,294.6018981933594,295.94000244140625,293.8999938964844,295.1199951171875,3290
2019-09-30,295.1099853515625,295.1099853515625,293.46258544921875,293.8999938964844,1945
2019-10-01,292.494384765625,296.69000244140625,292.05279541015625,296.69000244140625,1843
2019-10-02,284.7200012207031,291.1665954589844,284.7200012207031,291.05999755859375,7019
2019-10-03,284.5445861816406,286.05279541015625,281.7077941894531,285.4100036621094,5190
2019-10-04,288.54510498046875,288.54510498046875,285.45001220703125,286.1315002441406,2354
2019-10-07,289.9634094238281,289.9634094238281,288.1719055175781,288.5249938964844,1576
2019-10-08,286.0414123535156,289.7506103515625,285.9173889160156,289.2799987792969,84615
2019-10-09,287.00299072265625,287.8230895996094,285.5039978027344,285.5039978027344,6097
2019-10-10,289.1116027832031,289.1116027832031,285.4757995605469,286.5606994628906,1180
2019-10-11,293.3092956542969,293.3092956542969,289.6715087890625,289.6715087890625,18206
2019-10-14,291.70849609375,291.989990234375,290.0315856933594,291.88800048828125,3210
2019-10-15,294.1669006347656,294.4800109863281,292.4208984375,293.0199890136719,2832
2019-10-16,293.0234069824219,294.29541015625,292.83050537109375,293.67169189453125,1254
2019-10-17,292.1000061035156,293.489990234375,292.1000061035156,292.27789306640625,22673
2019-10-18,291.04168701171875,292.1499938964844,290.8500061035156,292.00970458984375,2470
2019-10-21,292.4809875488281,292.4809875488281,291.0,291.3299865722656,2359
2019-10-22,293.2409973144531,293.7568054199219,292.3999938964844,292.8599853515625,876
2019-10-23,293.1976013183594,293.31201171875,291.79998779296875,292.07769775390625,772
2019-10-24,294.993408203125,294.993408203125,293.46728515625,293.6440124511719,2277
2019-10-25,296.0476989746094,296.1982116699219,293.7325134277344,294.5990905761719,1044
2019-10-28,297.0780029296875,297.6335144042969,295.9931945800781,296.19000244140625,3238
2019-10-29,296.9916076660156,297.3345947265625,296.260009765625,297.3345947265625,16965
2019-10-30,296.3382873535156,297.0098876953125,295.5,296.39080810546875,1516
2019-10-31,294.68670654296875,297.0497131347656,294.68670654296875,296.5880126953125,2048
2019-11-01,297.4284973144531,298.0,296.0611877441406,296.0611877441406,446
2019-11-04,300.1090087890625,300.293212890625,298.9601135253906,299.0340881347656,2951
2019-11-05,301.6661071777344,302.0,300.2401123046875,300.31890869140625,949
2019-11-06,301.67889404296875,301.67889404296875,300.4700927734375,301.0806884765625,28238
2019-11-07,304.0003967285156,304.1299133300781,302.70001220703125,303.29559326171875,2321
2019-11-08,303.50189208984375,303.6968994140625,302.5390930175781,302.5426025390625,20186
2019-11-11,302.8817138671875,303.3057861328125,302.1600036621094,302.9599914550781,961
2019-11-12,305.0194091796875,305.4866943359375,303.2565002441406,304.034912109375,5180
2019-11-13,304.30938720703125,304.30938720703125,302.4707946777344,304.056396484375,965
2019-11-14,303.59930419921875,304.6798095703125,303.59930419921875,304.1170959472656,19846
2019-11-15,305.0841979980469,305.1408996582031,304.0,305.0530090332031,2855
2019-11-18,304.82000732421875,305.79400634765625,304.1700134277344,305.7200012207031,1587
2019-11-19,304.6075134277344,306.3900146484375,304.2616882324219,305.3818054199219,2261
2019-11-20,304.3699951171875,304.60009765625,303.16558837890625,303.67401123046875,1697
2019-11-21,302.9296875,303.731689453125,302.4283142089844,302.7112121582031,7265
2019-11-22,304.2987060546875,304.7319030761719,303.8572082519531,303.8572082519531,2949
2019-11-25,307.47039794921875,307.47039794921875,305.8066101074219,306.0310974121094,17806
2019-11-26,307.80560302734375,307.8898010253906,306.9473876953125,307.41290283203125,17007
2019-11-27,309.3153991699219,309.3559875488281,308.5835876464844,309.0827941894531,8972
2019-11-28,309.20660400390625,309.26300048828125,308.4252014160156,308.5141906738281,1200
2019-11-29,307.8330078125,309.3669128417969,307.8330078125,307.9230041503906,1706
2019-12-02,302.7756042480469,309.51971435546875,302.7626037597656,308.80450439453125,4531
2019-12-03,300.1518859863281,304.2416076660156,299.68109130859375,304.0047912597656,26342
2019-12-04,303.8955993652344,308.0,301.0,301.18829345703125,2743
2019-12-05,302.9934997558594,304.8804931640625,302.9934997558594,304.32000732421875,1577
2019-12-06,307.8699951171875,307.8699951171875,303.8599853515625,304.1462097167969,7517
2019-12-09,306.74609375,307.20770263671875,306.44940185546875,307.20770263671875,1604
2019-12-10,305.6445007324219,306.0,303.79998779296875,305.72900390625,857
2019-12-11,305.6820983886719,306.227294921875,305.19610595703125,305.8891906738281,94717
2019-12-12,306.9997863769531,308.2430114746094,304.6000061035156,305.7489013671875,4614
2019-12-13,307.65728759765625,309.1000061035156,306.9997863769531,308.19769287109375,2834
2019-12-16,310.7449951171875,311.0,309.1416015625,309.26129150390625,12294
2019-12-17,309.8843994140625,310.3164978027344,309.2043151855469,310.2759094238281,1034
2019-12-18,310.7395935058594,310.9501037597656,309.95001220703125,310.0091857910156,10389
2019-12-19,311.1698913574219,311.23260498046875,310.2405090332031,310.6575927734375,57406
2019-12-20,313.9613037109375,313.9613037109375,311.1300048828125,311.1300048828125,24141
2019-12-23,313.6000061035156,314.2799987792969,313.3595886230469,313.5480041503906,2442
2019-12-24,313.9648132324219,314.97491455078125,313.6000061035156,314.0299987792969,452
2019-12-25,313.9648132324219,313.9648132324219,313.9648132324219,313.9648132324219,0
2019-12-27,313.5445861816406,314.70001220703125,313.19000244140625,314.15008544921875,5705
2019-12-30,310.34521484375,312.9800109863281,310.1875,312.9800109863281,1981
2019-12-31,309.34130859375,311.1462097167969,309.34130859375,311.0,1441
2020-01-02,313.1340026855469,314.2804870605469,312.3951110839844,312.5633850097656,1318
2020-01-03,313.1236877441406,313.6499938964844,311.3230895996094,312.4057922363281,2538
2020-01-06,312.2969970703125,312.439697265625,309.8970031738281,311.7943115234375,3894
2020-01-07,314.0155029296875,314.42388916015625,312.9590148925781,313.79998779296875,8722
2020-01-08,314.5404052734375,315.0,312.5,313.00189208984375,2685
2020-01-09,317.3245849609375,317.4862976074219,316.7001037597656,317.27520751953125,17562
2020-01-10,317.08489990234375,318.5765075683594,317.08489990234375,318.2478942871094,1612
2020-01-13,316.65838623046875,317.45928955078125,316.29998779296875,316.8750915527344,2310
2020-01-14,317.9648132324219,318.5085144042969,316.15301513671875,317.26190185546875,1246
2020-01-15,318.0203857421875,318.1726989746094,316.7840881347656,318.060302734375,1307
2020-01-16,319.1911926269531,319.423095703125,318.0000915527344,318.660400390625,95151
2020-01-17,321.9718933105469,322.289306640625,320.5401916503906,320.6964111328125,18075
2020-01-20,322.3367004394531,322.3699035644531,321.56768798828125,321.8800048828125,1921
2020-01-21,321.8418884277344,321.8418884277344,320.0,320.7383117675781,3558
2020-01-22,322.43701171875,323.6000061035156,321.904296875,323.0185852050781,3081
2020-01-23,321.340087890625,321.9898986816406,320.3013000488281,321.3999938964844,3706
2020-01-24,322.81329345703125,324.4678955078125,322.5,323.5899963378906,18206
2020-01-27,315.80999755859375,318.639892578125,315.1000061035156,317.9800109863281,4198
2020-01-28,319.45849609375,319.7681884765625,316.0,317.46881103515625,2471
2020-01-29,320.20379638671875,320.989990234375,319.0,319.8778076171875,1482
2020-01-30,316.6575012207031,317.8799133300781,315.29010009765625,316.1199035644531,70847
2020-01-31,313.29998779296875,319.1300048828125,312.86480712890625,318.67449951171875,20082
2020-02-03,314.847412109375,316.80828857421875,313.00738525390625,314.1700134277344,3309
2020-02-04,320.69769287109375,320.69769287109375,317.2900085449219,317.2900085449219,2496
2020-02-05,323.4975891113281,324.3999938964844,319.5,319.6831970214844,7704
2020-02-06,326.0520935058594,326.5751037597656,324.860107421875,326.239990234375,1263
2020-02-07,325.8752136230469,326.4986877441406,324.3999938964844,325.8500061035156,57520
2020-02-10,326.7294921875,326.89990234375,324.1000061035156,324.9148864746094,3248
2020-02-11,329.1227111816406,330.34991455078125,328.3175964355469,328.9599914550781,2239
2020-02-12,331.0425109863281,331.1329040527344,329.3999938964844,329.6600036621094,3930
2020-02-13,332.1370849609375,332.2427062988281,328.8548889160156,330.2257995605469,18518
2020-02-14,332.1000061035156,332.9382019042969,331.1422119140625,332.6258850097656,18152
2020-02-17,333.1924133300781,333.2799987792969,332.5000915527344,333.0216979980469,1299
2020-02-18,330.97711181640625,332.39208984375,330.4130859375,330.94580078125,3900
2020-02-19,334.45001220703125,334.4739074707031,332.36761474609375,333.1700134277344,2479
2020-02-20,331.05169677734375,334.0,331.05169677734375,333.94000244140625,3590
2020-02-21,328.3931884765625,331.3559875488281,327.0011901855469,330.7550048828125,2487
2020-02-24,317.80670166015625,322.2278137207031,314.0098876953125,322.2278137207031,10049
2020-02-25,312.4585876464844,319.9425048828125,311.17010498046875,319.67950439453125,4878
2020-02-26,311.2724914550781,312.720703125,303.5581970214844,309.2764892578125,7585
2020-02-27,297.123291015625,304.7349853515625,293.8999938964844,304.30999755859375,10221
2020-02-28,285.8529968261719,288.8985900878906,281.5,287.47869873046875,15652
2020-03-02,288.747802734375,293.1546936035156,281.4913024902344,291.0154113769531,10559
2020-03-03,292.4200134277344,298.4696960449219,291.2394104003906,294.68438720703125,16498
2020-03-04,294.65008544921875,296.5700988769531,290.89111328125,291.6000061035156,22288
2020-03-05,292.8699951171875,297.24090576171875,289.71209716796875,296.67999267578125,5531
2020-03-06,280.5513916015625,286.689697265625,276.41009521484375,285.7900085449219,39630
2020-03-09,263.01031494140625,267.7980041503906,256.0,263.17999267578125,15872
2020-03-10,260.3168029785156,271.9999084472656,257.7402038574219,264.95001220703125,10763
2020-03-11,260.1300048828125,267.13641357421875,260.0007019042969,264.0609130859375,23389
2020-03-12,238.6300048828125,250.5,235.5,248.9998016357422,27730
2020-03-13,240.68130493164062,252.27999877929688,236.10009765625,245.72250366210938,9677
2020-03-16,231.97000122070312,238.99989318847656,222.0,236.0,11240
2020-03-17,237.69180297851562,242.46910095214844,225.6009979248047,238.0218048095703,8701
2020-03-18,229.10650634765625,234.4698944091797,224.54820251464844,228.8988037109375,6441
2020-03-19,235.00900268554688,238.42959594726562,225.50999450683594,230.15679931640625,3430
2020-03-20,235.24989318847656,246.3022003173828,232.85009765625,241.41009521484375,43228
2020-03-23,222.02040100097656,233.4680938720703,218.07150268554688,221.64999389648438,15473
2020-03-24,240.27439880371094,240.7100067138672,227.7899932861328,231.1042022705078,21954
2020-03-25,247.29550170898438,248.3000030517578,237.56820678710938,244.49789428710938,19309
2020-03-26,251.77090454101562,251.92880249023438,238.0,240.5299072265625,16560
2020-03-27,246.5,250.5,244.31829833984375,250.10589599609375,17770
2020-03-30,250.47979736328125,250.639404296875,241.00010681152344,246.12989807128906,79158
2020-03-31,254.97999572753906,255.0,249.81410217285156,253.4600067138672,26247
2020-04-01,244.3157958984375,245.9665069580078,242.3699951171875,244.14999389648438,18062
2020-04-02,246.0334930419922,247.40989685058594,239.56719970703125,244.5399932861328,23203
2020-04-03,245.47129821777344,248.86790466308594,244.6300048828125,246.04100036621094,22790
2020-04-06,255.49000549316406,256.29058837890625,252.21299743652344,254.00999450683594,15751
2020-04-07,263.34320068359375,266.5758056640625,260.7934875488281,263.2276916503906,33056
2020-04-08,263.5609130859375,263.5609130859375,257.1754150390625,259.2499084472656,9523
2020-04-09,268.5215148925781,270.377685546875,262.9100036621094,267.5965881347656,38835
2020-04-14,270.29998779296875,274.739013671875,268.65008544921875,270.8916015625,17281
2020-04-15,266.2799072265625,272.0,265.3096923828125,271.6509094238281,12716
2020-04-16,268.73309326171875,269.989013671875,265.79998779296875,269.86090087890625,5985
2020-04-17,272.8691101074219,277.7196960449219,272.4921875,276.17999267578125,9449
2020-04-20,275.0,275.59991455078125,271.0,275.2467041015625,11474
2020-04-21,264.3587951660156,272.1553039550781,264.0,271.9490051269531,11281
2020-04-22,270.3078918457031,270.3078918457031,266.5859069824219,267.0036926269531,14390
2020-04-23,273.6785888671875,274.8114013671875,270.5,271.9609069824219,9556
2020-04-24,271.1484069824219,273.0559997558594,270.7168884277344,271.1011962890625,5110
2020-04-27,277.42529296875,277.42529296875,275.1885986328125,275.7200012207031,13980
2020-04-28,279.5198974609375,282.0846862792969,277.9093017578125,278.148193359375,13221
2020-04-29,284.3898010253906,284.7222900390625,280.1000061035156,280.6217041015625,10512
2020-04-30,279.24578857421875,285.8900146484375,279.24578857421875,285.4700012207031,15182
2020-05-04,270.598388671875,271.8179931640625,268.10009765625,270.1700134277344,12789
2020-05-05,279.00469970703125,279.0611877441406,274.5010986328125,275.1400146484375,31796
2020-05-06,277.6722106933594,280.6466064453125,276.5950012207031,279.1617126464844,10413
2020-05-07,280.70050048828125,281.0,278.4700012207031,278.4700012207031,3813
2020-05-08,282.3268127441406,282.8861999511719,281.14691162109375,282.70001220703125,19340
2020-05-11,283.3941955566406,285.6034851074219,281.0,284.88958740234375,4897
2020-05-12,283.0,284.4879150390625,281.760009765625,282.3503112792969,4329
2020-05-13,276.16448974609375,279.3147888183594,275.9851989746094,278.2413024902344,8002
2020-05-14,272.806396484375,274.6000061035156,269.2099914550781,273.94000244140625,5749
2020-05-15,274.6285095214844,277.9153137207031,272.6199951171875,277.9078063964844,4465
2020-05-18,284.5255126953125,284.9999084472656,279.75,280.0899963378906,4381
2020-05-19,283.59539794921875,284.739990234375,280.8183898925781,284.5841064453125,4743
2020-05-20,284.5768127441406,284.7251892089844,281.1802978515625,281.7998046875,1732
2020-05-21,281.85198974609375,284.22760009765625,281.85198974609375,281.9075012207031,39494
2020-05-22,282.7095947265625,283.59100341796875,279.18218994140625,279.9338073730469,2868
2020-05-25,288.01348876953125,288.0469970703125,285.29998779296875,285.70941162109375,5142
2020-05-26,288.17059326171875,290.0,287.88299560546875,289.989990234375,5471
2020-05-27,287.5,291.67559814453125,285.3026123046875,289.65570068359375,5720
2020-05-28,291.335205078125,292.28851318359375,290.5986022949219,291.2699890136719,37378
2020-05-29,285.8371887207031,288.2742919921875,285.6000061035156,287.85369873046875,21216
2020-06-01,290.00579833984375,291.0,287.7145080566406,290.1618957519531,21856
2020-06-02,290.6275939941406,292.4999084472656,289.989990234375,290.88531494140625,3118
2020-06-03,295.3747863769531,295.5198059082031,292.5203857421875,292.5975036621094,6884
2020-06-04,292.29998779296875,295.1789855957031,291.6300048828125,294.7799987792969,6726
2020-06-05,300.44500732421875,300.44500732421875,293.3680114746094,293.3680114746094,11803
2020-06-08,300.7742919921875,301.4986877441406,298.3338928222656,298.48809814453125,6018
2020-06-09,298.7654113769531,302.93670654296875,297.74371337890625,302.5718078613281,5787
2020-06-10,298.0,301.0,296.7337951660156,300.5505065917969,2009
2020-06-11,286.705810546875,292.52081298828125,286.705810546875,291.92999267578125,6557
2020-06-12,285.5002136230469,289.8586120605469,284.3976135253906,284.58660888671875,8419
2020-06-15,283.989990234375,284.9201965332031,278.0024108886719,279.6400146484375,9437
2020-06-16,293.87890625,296.8004150390625,290.0,290.41229248046875,7813
2020-06-17,295.5888977050781,297.04119873046875,294.0946044921875,294.5205078125,44509
2020-06-18,294.3194885253906,295.4784851074219,292.23651123046875,293.70220947265625,2281
2020-06-19,296.7998962402344,297.623291015625,295.5343017578125,295.99810791015625,3363
2020-06-22,293.12249755859375,294.6968994140625,292.0,293.0,1429
2020-06-23,295.82708740234375,296.7768859863281,294.4100036621094,294.6846008300781,1105
2020-06-24,288.3055114746094,294.65679931640625,288.3055114746094,293.9175109863281,3763
2020-06-25,288.5,289.91290283203125,285.70001220703125,287.4566955566406,2567
2020-06-26,288.1622009277344,293.0,287.6000061035156,292.5556945800781,3082
2020-06-29,288.5621032714844,289.0,284.9200134277344,286.39898681640625,21338
2020-06-30,290.7499084472656,291.25,288.7235107421875,290.2452087402344,1918
2020-07-01,292.4259033203125,294.198486328125,290.7619934082031,292.3328857421875,1401
2020-07-02,297.1275939941406,298.2326965332031,294.1155090332031,294.177001953125,9243
2020-07-03,295.0502014160156,297.7582092285156,294.4856872558594,297.4078063964844,1431
2020-07-06,299.0215148925781,299.1925048828125,297.3301086425781,298.1957092285156,2316
2020-07-07,298.73388671875,299.19329833984375,296.64111328125,297.7007141113281,2640
2020-07-08,294.6789855957031,297.34991455078125,294.6789855957031,296.6698913574219,6101
2020-07-09,293.84130859375,297.7182922363281,293.3599853515625,296.47808837890625,793
2020-07-10,296.67889404296875,297.0487060546875,294.5199890136719,294.7296142578125,4070
2020-07-13,301.4049072265625,301.4255065917969,299.4101867675781,300.04998779296875,4060
2020-07-14,295.7430114746094,296.9999084472656,292.7580871582031,296.6315002441406,2274
2020-07-15,300.24481201171875,301.6512145996094,298.5054016113281,299.6962890625,1669
2020-07-16,298.70709228515625,299.7189025878906,297.70001220703125,299.0627136230469,7940
2020-07-17,299.28271484375,300.1698913574219,298.47930908203125,299.93121337890625,2156
2020-07-20,301.0,301.1767883300781,297.355712890625,297.6141052246094,2834
2020-07-21,302.8811950683594,305.0979919433594,302.1199951171875,302.1199951171875,2512
2020-07-22,299.568603515625,301.1241149902344,298.25,300.3642883300781,2932
2020-07-23,299.64959716796875,301.9833984375,299.5,301.2900085449219,2218
2020-07-24,294.4117126464844,296.2976989746094,293.6000061035156,294.6300048828125,4144
2020-07-27,292.2301025390625,294.1499938964844,292.0000915527344,293.5697937011719,17756
2020-07-28,294.3096008300781,294.9399108886719,292.5,294.0625,1922
2020-07-29,293.65771484375,294.0281982421875,292.5,292.98529052734375,41256
2020-07-30,290.8815002441406,293.70001220703125,288.48309326171875,293.5596923828125,26687
2020-07-31,290.0,292.285888671875,288.590087890625,290.2724914550781,19430
2020-08-03,296.139892578125,296.6694030761719,291.8081970214844,293.0889892578125,3852
2020-08-04,296.2096862792969,297.10919189453125,294.4913024902344,296.8081970214844,2241
2020-08-05,296.0950927734375,297.76971435546875,295.62548828125,297.0776062011719,17709
2020-08-06,296.08599853515625,297.4472961425781,294.7792053222656,295.8110046386719,1390
2020-08-07,298.7065124511719,299.1853942871094,296.6431884765625,297.32379150390625,1229
2020-08-10,299.4501953125,300.4898986816406,298.5,299.6358947753906,2216
2020-08-11,301.8345031738281,303.3788146972656,301.4710998535156,302.0754089355469,1480
2020-08-12,303.418701171875,303.6000061035156,301.8999938964844,302.1097106933594,3033
2020-08-13,302.6816101074219,303.0,301.5201110839844,302.25750732421875,1254
2020-08-14,301.47930908203125,302.5202941894531,299.7016906738281,302.5202941894531,1998
2020-08-17,301.83489990234375,302.0,300.4737854003906,301.2294006347656,890
2020-08-18,300.8251037597656,302.42388916015625,299.5,300.94281005859375,780
2020-08-19,302.5423889160156,302.5423889160156,300.8031005859375,300.8269958496094,1924
2020-08-20,301.2066955566406,301.28961181640625,299.87969970703125,299.989990234375,1402
2020-08-21,303.0802917480469,303.6163024902344,301.3623046875,301.60009765625,1324
2020-08-24,305.9103088378906,306.0,305.0,305.4046936035156,1659
2020-08-25,306.07958984375,308.4898986816406,305.6477966308594,307.8399963378906,19480
2020-08-26,308.4075927734375,308.4075927734375,306.6924133300781,306.6924133300781,2366
2020-08-27,310.4241943359375,311.4128112792969,308.3476867675781,309.0845947265625,17734
2020-08-28,307.9173889160156,309.8666076660156,307.45550537109375,309.40289306640625,1660
2020-08-31,306.8146057128906,310.6787109375,306.7123107910156,310.23419189453125,1949
2020-09-01,307.8164978027344,308.8475036621094,305.760009765625,307.8666076660156,1551
2020-09-02,313.28179931640625,314.27960205078125,311.5775146484375,311.5775146484375,1495
2020-09-03,307.54669189453125,317.4110107421875,305.57501220703125,316.6531982421875,2702
2020-09-04,301.095703125,308.7290954589844,298.70001220703125,304.4259033203125,4450
2020-09-07,305.3857116699219,305.66070556640625,302.1260070800781,302.67889404296875,1842
2020-09-08,300.00909423828125,306.4778137207031,298.88580322265625,306.1018981933594,2113
2020-09-09,303.2987976074219,303.8999938964844,299.4754943847656,299.5636901855469,1689
2020-09-10,302.1025085449219,304.0,301.0,303.9999084472656,78693
2020-09-11,300.14019775390625,302.2257995605469,298.95001220703125,301.0375061035156,7775
2020-09-14,302.6199951171875,302.7674865722656,300.6499938964844,302.5570068359375,20352
2020-09-15,305.13848876953125,305.5,302.1600036621094,302.5299987792969,4463
2020-09-16,306.1430969238281,306.1430969238281,304.7900085449219,305.1239929199219,17626
2020-09-17,302.30828857421875,303.20880126953125,299.9989929199219,300.92559814453125,1682
2020-09-18,299.31878662109375,302.6379089355469,299.31878662109375,301.451904296875,2122
2020-09-21,293.19580078125,298.1310119628906,292.6000061035156,297.5252990722656,6013
2020-09-22,296.7536926269531,298.46990966796875,295.6639099121094,296.05999755859375,1635
2020-09-23,299.322998046875,301.8490905761719,299.322998046875,300.29998779296875,1249
2020-09-24,295.7518005371094,296.4198913574219,293.4892883300781,295.55999755859375,2794
2020-09-25,297.8476867675781,297.9100036621094,293.5,296.08209228515625,2259
2020-09-28,304.0474853515625,304.239501953125,300.4858093261719,302.07000732421875,3359
2020-09-29,301.5205078125,303.9476013183594,301.3490905761719,303.9476013183594,1126
2020-09-30,303.3291015625,304.23419189453125,299.29998779296875,299.7493896484375,1307
2020-10-01,304.0939025878906,305.0,302.9314880371094,304.7688903808594,3334
2020-10-02,302.88330078125,303.61669921875,299.7499084472656,300.33599853515625,4585
2020-10-05,304.7113037109375,305.22509765625,303.37359619140625,304.7727966308594,2063
2020-10-06,305.67041015625,306.414306640625,304.70001220703125,305.5635986328125,1307
2020-10-07,306.3407897949219,306.39990234375,304.3999938964844,304.9034118652344,1822
2020-10-08,308.4100036621094,309.95001220703125,307.8872985839844,308.7410888671875,3400
2020-10-09,310.026611328125,310.3583984375,309.22821044921875,310.0215148925781,4222
2020-10-12,314.31219482421875,314.31219482421875,311.0,311.1512145996094,2730
2020-10-13,315.3999938964844,315.3999938964844,313.9425964355469,314.57391357421875,4658
2020-10-14,313.92999267578125,316.1698913574219,313.66119384765625,314.9267883300781,1802
2020-10-15,310.5047912597656,311.0299987792969,308.9200134277344,310.7421875,79390
2020-10-16,313.36151123046875,314.3916015625,311.6664123535156,312.294189453125,1017
2020-10-19,310.2349853515625,314.6460876464844,308.739013671875,314.2777099609375,741
2020-10-20,307.0989074707031,309.69000244140625,306.7413024902344,309.69000244140625,2523
2020-10-21,305.48858642578125,308.0492858886719,304.87298583984375,307.6014099121094,1426
2020-10-22,305.5209045410156,306.5,303.5,304.1600036621094,1687
2020-10-23,306.8934020996094,308.46978759765625,306.0,306.0,3349
2020-10-26,302.0516052246094,305.87530517578125,302.0516052246094,304.6499938964844,5855
2020-10-27,301.88128662109375,304.07000732421875,301.7864990234375,303.29620361328125,19410
2020-10-28,295.5263977050781,300.5325012207031,294.5267028808594,300.4367980957031,24085
2020-10-29,297.4112854003906,298.1910095214844,293.7992858886719,296.9302978515625,6263
2020-10-30,295.3533935546875,297.1455078125,292.239990234375,293.75,7285
2020-11-02,299.3908996582031,300.5,295.9054870605469,296.4067077636719,7223
2020-11-03,304.4100036621094,304.44781494140625,300.210205078125,300.6615905761719,4438
2020-11-04,311.03948974609375,311.06280517578125,301.76800537109375,302.54779052734375,7201
2020-11-05,313.5828857421875,314.0799865722656,311.16070556640625,312.14349365234375,5330
2020-11-06,311.7226867675781,312.83319091796875,308.9132995605469,312.25140380859375,8931
2020-11-09,322.6893005371094,325.95001220703125,315.3699035644531,315.3699035644531,14548
2020-11-10,318.3608093261719,320.04998779296875,316.5198059082031,318.84991455078125,5834
2020-11-11,322.7486877441406,323.0,319.7998962402344,319.7998962402344,6308
2020-11-12,319.8999938964844,321.36871337890625,319.8652038574219,320.4621887207031,8780
2020-11-13,319.6199951171875,320.7677917480469,319.0,319.71771240234375,4283
2020-11-16,324.752197265625,325.6698913574219,322.474609375,323.01458740234375,5261
2020-11-17,323.67999267578125,324.52130126953125,321.6499938964844,324.52130126953125,20326
2020-11-18,324.3699951171875,324.8800048828125,322.1011047363281,322.3645935058594,26278
2020-11-19,321.3977966308594,322.0,320.2099914550781,321.5014953613281,5887
2020-11-20,321.5,323.20989990234375,321.1742858886719,321.4595031738281,2174
2020-11-23,322.1997985839844,324.0690002441406,321.81988525390625,322.85321044921875,3311
2020-11-24,326.90179443359375,326.90179443359375,324.806396484375,325.4336853027344,5412
2020-11-25,326.1413879394531,327.4267883300781,325.2651062011719,327.3389892578125,18943
2020-11-26,326.52630615234375,327.34210205078125,326.1499938964844,326.6130065917969,1917
2020-11-27,326.6534118652344,327.29229736328125,326.1000061035156,326.1283874511719,2799
2020-11-30,322.9547119140625,325.60980224609375,322.323486328125,324.2699890136719,11061
2020-12-01,326.1506042480469,327.9999084472656,325.71600341796875,326.5589904785156,4279
2020-12-02,324.52459716796875,325.0,323.2127990722656,324.1069030761719,2721
2020-12-03,324.5763854980469,324.6944885253906,323.4800109863281,324.0071105957031,19702
2020-12-04,326.4112854003906,326.4112854003906,324.1000061035156,324.6051940917969,49365
2020-12-07,326.4010009765625,326.5751953125,324.97021484375,326.4789123535156,3572
2020-12-08,327.5273132324219,327.5273132324219,324.6459045410156,326.2699890136719,5949
2020-12-09,328.1419982910156,329.0,328.0,328.08740234375,5035
2020-12-10,326.1883850097656,326.9205017089844,323.70001220703125,326.1630859375,5054
2020-12-11,323.96148681640625,325.1993103027344,322.2254943847656,325.1993103027344,4290
2020-12-14,325.7091064453125,327.4390869140625,325.7091064453125,326.4690856933594,5674
2020-12-15,325.3138122558594,325.989990234375,324.67999267578125,324.78131103515625,2665
2020-12-16,327.5903015136719,327.79888916015625,325.6979064941406,327.1300048828125,2706
2020-12-17,327.58990478515625,328.9898986816406,327.3999938964844,328.2685852050781,1403
2020-12-18,327.0151062011719,328.4219055175781,326.5,327.48388671875,8776
2020-12-21,322.9291076660156,326.28619384765625,319.70001220703125,326.07000732421875,5351
